ID_MD	FORM	CAPITOL	RIND
73502	47	1037	7412002
72499	47	1037	7413000
72599	47	1037	7413001
73008	47	1037	7414000
72535	47	1037	7414001
73456	47	1037	7415000
73566	47	1037	7415001
73260	47	1037	7415002
72895	47	1037	7416000
72723	47	1037	7416001
72536	47	1037	7417000
73056	47	1037	7417001
73428	47	1037	7417002
72745	47	1037	7417003
73261	47	1037	7417004
72861	47	1037	7417005
73009	47	1037	7418000
72842	47	1037	7418001
72537	47	1037	7418002
73707	47	1037	7419000
73031	47	1037	7419001
72933	47	1037	7419002
73611	47	1037	7420000
72184	47	1037	7420001
72862	47	1037	7421000
73057	47	1037	7421001
72724	47	1037	7421002
72074	47	1037	7422000
72578	47	1037	7422001
73612	47	1037	7422002
73104	47	1037	7423000
73105	47	1037	7423001
73295	47	1037	7423002
72843	47	1037	7424000
73366	47	1037	7424001
72433	47	1037	7424002
73729	47	1037	7425000
72230	47	1037	7425001
72434	47	1037	7426000
73683	47	1037	7426001
72709	47	1037	7427000
72376	47	1037	7427001
73482	47	1037	7428000
73036	47	1037	7428001
72625	47	1037	7428002
72626	47	1037	7428003
72377	47	1037	7429000
72418	47	1037	7429001
73583	47	1037	7429002
73277	47	1037	7429003
73730	47	1037	7430000
73429	47	1037	7431000
72249	47	1037	7431001
72324	47	1037	7432000
73684	47	1037	7432001
72448	47	1037	7433000
73708	47	1037	7433001
72980	47	1037	7433002
72449	47	1037	7800000
73194	47	1037	7801000
72185	47	1037	7810000
72805	47	1037	7810001
72627	47	1037	7811000
73567	47	1037	7812000
73278	47	1037	7812001
72934	47	1037	7813000
73195	47	1037	7813001
72600	47	1037	7814000
73353	47	1037	7814001
72154	47	1037	7815000
72844	47	1037	7815001
73058	47	1037	7815002
73709	47	1037	7815003
73685	47	1037	7816000
73584	47	1037	7816001
73520	47	1037	7816002
72827	47	1037	7817000
73585	47	1037	7818000
73010	47	1037	7819000
73117	47	1037	7819001
73586	47	1037	7820000
72601	47	1037	7821000
72710	47	1037	7821001
72155	47	1037	7821002
73011	47	1037	7821100
72378	47	1037	7821101
72250	47	1037	7822000
72725	47	1037	7823000
72379	47	1037	7823001
72251	47	1037	7824000
73118	47	1037	7824001
73731	47	1037	7825000
72221	47	1037	7825001
72602	47	1037	7825002
72231	47	1037	7826000
72109	47	1037	7827000
73367	47	1037	7828000
72500	47	1037	7828001
72325	47	1037	7829000
73587	47	1037	7829001
73368	47	1037	7830000
73012	47	1037	7831000
72308	47	1037	7831001
73588	47	1037	7832000
73296	47	1037	7832001
73656	47	1037	7833000
72075	47	1037	7834000
72579	47	1037	7834001
72870	47	1037	7835000
72711	47	1037	7835001
72252	47	1037	7835002
72896	47	1037	7835003
72538	47	1037	7835004
73457	47	1037	7835005
72309	47	1037	7836000
73232	47	1037	7837000
72935	47	1037	7837001
72156	47	1037	7837002
73483	47	1037	7838000
72293	47	1037	7838001
73589	47	1037	7839000
72897	47	1037	7839001
73142	47	1037	7839002
73710	47	1037	7840000
73297	47	1037	7841000
72910	47	1037	7841001
73430	47	1037	7842000
73313	47	1037	8000000
73431	47	1037	8001000
72911	47	1037	8001001
73298	47	1037	8002000
72076	47	1037	8002001
73613	47	1037	8010000
73614	47	1037	8011000
72501	47	1037	8012000
72016	47	1037	8012001
73106	47	1037	8013000
72511	47	1037	8014000
72603	47	1037	8015000
73075	47	1037	8015001
73299	47	1037	8016000
72828	47	1037	8016001
72664	47	1037	8017000
72419	47	1037	8017001
73686	47	1037	8018000
73233	47	1037	8018001
72326	47	1037	8019000
72294	47	1037	8019001
72253	47	1037	8020000
72912	47	1037	8020001
72712	47	1037	8021000
72628	47	1037	8022000
72035	47	1037	8023000
72036	47	1037	8023001
73107	47	1037	8024000
72746	47	1037	8024001
73354	47	1037	8024002
73143	47	1037	8025000
72380	47	1037	8026000
72713	47	1037	8027000
72981	47	1037	8028000
73262	47	1037	8029000
72898	47	1037	8030000
73384	47	1037	8031000
73432	47	1037	8032000
73263	47	1037	8033000
73234	47	1037	8034000
73032	47	1037	8300000
72580	47	1037	8301000
73119	47	1037	8310000
72726	47	1037	8310001
72674	47	1037	8310002
72465	47	1037	8311000
73657	47	1037	8312000
72502	47	1037	8312001
73300	47	1037	8313000
72420	47	1037	8314000
72936	47	1037	8314001
73144	47	1037	8314002
73108	47	1037	8315000
72222	47	1037	8316000
72806	47	1037	8316001
73301	47	1037	8316002
73145	47	1037	8317000
72747	47	1037	8318000
72899	47	1037	8319000
72714	47	1037	8320000
72327	47	1037	8321000
73385	47	1037	8322000
73355	47	1037	8323000
73600	47	1037	8324000
72561	47	1037	8325000
72393	47	1037	8326000
73024	47	1037	8326001
72477	47	1037	8327000
72686	47	1037	8327001
72521	47	1037	8328000
73347	47	1037	8329000
73472	47	1037	8330000
72177	47	1037	8331000
73646	47	1037	8331001
72593	47	1037	8500000
72775	47	1037	8501000
72781	47	1037	8510000
72891	47	1037	8510001
72069	47	1037	8511000
72892	47	1037	8512000
72441	47	1037	8513000
72135	47	1037	8514000
73473	47	1037	8515000
72703	47	1037	8516000
73736	47	1037	8517000
73101	47	1037	8518000
72704	47	1037	8519000
73381	47	1037	8520000
72442	47	1037	8521000
72570	47	1037	8522000
72819	47	1037	8523000
72929	47	1037	8524000
72277	47	1037	8524001
73181	47	1037	8525000
73699	47	1037	8525001
72656	47	1037	8526000
72620	47	1037	8527000
72962	47	1037	8528000
72879	47	1037	8529000
73737	47	1037	8530000
72705	47	1037	8531000
73421	47	1037	8700000
72820	47	1037	8701000
72319	47	1037	8702000
72367	47	1037	8710000
73285	47	1037	8710001
72963	47	1037	8710002
72178	47	1037	8711000
73422	47	1037	8711001
73675	47	1037	8711002
72394	47	1037	8712000
72052	47	1037	8713000
72893	47	1037	8715000
73102	47	1037	8715001
73221	47	1037	8716000
72522	47	1037	8717000
72443	47	1037	8717001
73601	47	1037	8717002
72102	47	1037	8718000
73602	47	1037	8719000
72880	47	1037	8720000
72070	47	1037	8720100
73474	47	1037	8720101
73551	47	1037	8721000
72706	47	1037	8722000
73048	47	1037	8723000
72852	47	1037	8723001
72144	47	1037	8723002
72523	47	1037	8723003
72594	47	1037	8900000
73641	47	1037	8901000
72894	47	1037	8901001
73450	47	1037	8901002
73253	47	1037	8910000
72707	47	1037	8910001
72209	47	1037	8911000
73135	47	1037	8912000
72687	47	1037	8912001
73561	47	1037	8913000
73286	47	1037	8914000
73348	47	1037	8914001
72571	47	1037	8914002
72355	47	1037	8915000
72413	47	1037	8916000
73049	47	1037	8916001
72478	47	1037	8916100
73050	47	1037	8917000
72964	47	1037	8918000
73603	47	1037	8919000
72965	47	1037	8920000
72444	47	1037	8921000
73738	47	1037	8921001
72395	47	1037	8921002
73642	47	1037	8922000
72445	47	1037	8923000
73090	47	1037	8924000
73182	47	1037	8925000
72291	47	1037	8925001
72071	47	1037	8926000
72657	47	1037	8926001
72077	47	1037	8926002
73356	47	1037	8927000
72254	47	1037	8928000
72604	47	1037	8929000
73059	47	1037	8929001
72807	47	1037	8929002
72089	47	1037	8930000
72186	47	1037	8930001
72157	47	1037	8930002
72090	47	1037	8930003
73433	47	1037	8930004
72187	47	1037	8931000
72466	47	1037	8931001
72748	47	1037	8932000
72158	47	1037	8933000
73235	47	1037	8933001
73013	47	1037	8934000
72110	47	1037	8934001
73357	47	1037	8935000
72399	47	1037	8936000
73196	47	1037	8937000
72159	47	1037	8938000
73358	47	1037	8938001
72913	47	1037	8938002
73386	47	1037	9200000
73615	47	1037	9201000
72017	47	1037	9202000
72111	47	1037	9202001
72295	47	1037	9210000
72503	47	1037	9210001
72675	47	1037	9210002
73616	47	1037	9211000
73120	47	1037	9211001
72512	47	1037	9211002
72982	47	1037	9212000
73521	47	1037	9212001
73146	47	1037	9212002
72786	47	1037	9212003
72112	47	1037	9212004
72450	47	1037	9213000
72539	47	1037	9213001
73060	47	1037	9213002
72113	47	1037	9214000
72018	47	1037	9215000
72676	47	1037	9216000
73076	47	1037	9217000
72787	47	1037	9218000
73484	47	1037	9218001
73077	47	1037	9218002
72467	47	1037	9219000
73314	47	1037	9219001
72863	47	1037	9220000
72504	47	1037	9221000
73315	47	1037	9222000
72788	47	1037	9223000
73658	47	1037	9223001
72749	47	1037	9223002
72937	47	1037	9224000
72983	47	1037	9224001
72808	47	1037	9224002
73568	47	1037	9224003
72188	47	1037	9224004
73078	47	1037	9225000
73359	47	1037	9225001
73369	47	1037	9226000
73316	47	1037	9227000
73485	47	1037	9227001
72750	47	1037	9227002
73569	47	1037	9227003
72629	47	1037	9228000
73236	47	1037	9228001
73370	47	1037	9229000
72451	47	1037	9230000
72310	47	1037	9230001
72630	47	1037	9230002
72078	47	1037	9230003
72984	47	1037	9231000
72871	47	1037	9231001
72540	47	1037	9231002
72605	47	1037	9232000
72114	47	1037	9232001
73237	47	1037	9233000
72985	47	1037	9234000
73079	47	1037	9234001
72328	47	1037	9234002
73458	47	1037	9234003
72751	47	1037	9235000
73687	47	1037	9235001
73302	47	1037	9236000
72789	47	1037	9237000
72019	47	1037	9237001
72829	47	1037	9238000
72421	47	1037	9239000
72541	47	1037	9239001
72160	47	1037	9239002
72505	47	1037	9239003
72382	47	1037	9240000
72762	47	1037	9240001
73151	47	1037	9240002
72944	47	1037	9600000
72584	47	1037	9601000
73538	47	1037	9602000
72753	47	1037	9603000
72044	47	1037	9603001
72670	47	1037	9610000
73017	47	1037	9611000
73323	47	1037	9612000
73307	47	1037	9613000
72763	47	1037	9614000
73492	47	1037	9615000
72045	47	1037	9616000
73575	47	1037	9616100
72083	47	1037	9617000
72835	47	1037	9618000
73626	47	1037	9619000
73539	47	1037	9620000
73524	47	1037	9622000
73063	47	1037	9623000
73388	47	1037	9623001
73206	47	1037	9623002
73663	47	1037	9624000
73438	47	1037	9625000
73719	47	1037	9626000
73720	47	1037	9627000
73308	47	1037	9627001
72197	47	1037	9627002
72430	47	1037	9628000
72084	47	1037	9629000
73207	47	1037	9630000
72613	47	1037	9631000
73439	47	1037	9631001
73160	47	1037	9632000
72431	47	1037	9800000
72124	47	1037	9801000
73208	47	1037	9802000
72764	47	1037	9802001
72989	47	1037	9803000
72945	47	1037	9804000
73627	47	1037	9805000
72046	47	1037	9806000
72166	47	1037	9806001
73464	47	1037	9807000
72946	47	1037	9808000
72272	47	1037	9809000
73721	47	1037	9810000
72905	47	1037	9811000
72791	47	1037	9811001
72509	47	1037	9811002
73152	47	1037	9812000
72548	47	1037	9813000
72614	47	1037	9813001
72765	47	1037	9814000
72549	47	1037	9815000
72167	47	1037	9816000
73465	47	1037	9816001
72681	47	1037	9817000
73576	47	1037	9818000
72117	47	1037	9819000
72273	47	1037	9819001
72226	47	1037	9819002
72383	47	1037	9819003
73664	47	1037	9820000
73440	47	1037	9820001
73493	47	1037	9821000
73494	47	1037	9822000
73111	47	1037	9822001
73628	47	1037	9822002
72990	47	1037	9823000
72836	47	1037	9823001
73034	47	1037	9823002
73324	47	1037	9824000
73112	47	1037	9824001
72754	47	1037	9824002
73495	47	1037	9824003
73064	47	1037	9825000
73629	47	1037	9826000
72947	47	1037	9826001
73153	47	1037	9826002
73339	47	1037	9827000
72552	47	1037	9827001
72647	47	1037	9828000
72061	47	1037	9828001
72233	47	1037	9828002
72648	47	1037	9828003
73445	47	1037	9828004
73071	47	1037	9829000
72347	47	1037	9830000
72463	47	1037	9830001
72849	47	1037	9831000
72615	47	1037	9831001
72519	47	1037	9832000
72672	47	1037	9832001
72062	47	1037	9832002
73131	47	1037	9833000
73595	47	1037	9833001
72556	47	1037	9834000
72063	47	1037	9835000
72286	47	1037	9835001
73558	47	1037	9835002
73470	47	1037	9835003
72953	47	1037	9835004
72034	47	1037	9835005
72954	47	1037	9835006
72129	47	1037	9836000
72733	47	1037	9837000
73376	47	1037	9837001
72350	47	1037	9838000
72098	47	1037	9839000
72265	47	1037	9840000
72266	47	1037	9840001
73282	47	1037	9840002
73636	47	1037	9841000
73245	47	1037	9841001
73311	47	1037	9841002
73246	47	1037	9841003
73401	47	1037	9842000
72673	47	1037	9843000
73018	47	1037	9844000
73072	47	1037	9845000
72995	47	1037	9845001
72553	47	1037	9846000
72850	47	1037	9847000
72099	47	1037	9847001
72557	47	1037	9847002
73215	47	1037	9847003
72796	47	1037	9848000
72318	47	1037	9849000
72616	47	1037	9849001
72205	47	1037	9850000
72558	47	1037	9851000
72797	47	1037	9851001
72617	47	1037	9851002
72390	47	1037	9851003
72955	47	1037	9852000
72391	47	1037	9853000
73216	47	1037	9854000
73733	47	1037	9855000
72351	47	1037	9855001
73073	47	1037	9856000
72464	47	1037	9857000
72928	47	1037	9858000
73074	47	1037	9859000
72771	47	1037	9859001
72798	47	1037	9860000
72488	47	1037	9860001
72996	47	1037	9860002
72360	47	1037	9860003
72172	47	1037	9861000
73097	47	1037	9861001
72206	47	1037	9862000
73670	47	1037	9862001
72777	47	1037	9862002
73340	47	1037	9863000
72361	47	1037	9864000
73132	47	1037	9865000
73312	47	1037	9865001
72234	47	1037	9866000
72362	47	1037	9867000
72064	47	1037	9868000
72065	47	1037	9869000
72590	47	1037	9869001
72066	47	1037	9870000
73697	47	1037	9871000
73596	47	1037	9871001
73019	47	1037	9872000
73545	47	1037	9873000
73042	47	1037	9874000
72567	47	1037	9874001
72363	47	1037	9874002
73170	47	1037	9875000
72772	47	1037	9875001
73133	47	1037	9876000
72773	47	1037	9876001
72235	47	1037	9877000
72147	47	1037	9877001
72930	47	1037	9877002
73224	47	1037	9878000
72498	47	1037	9879000
72882	47	1037	9879001
72073	47	1037	9879002
